,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
249,9837,289001,Yunis Abdelhamid,44,0.05881696939468384,Miss,#000000,3904389,False,Reims,A
250,9837,289001,Yunis Abdelhamid,44,0.029073327779769897,Miss,#000000,3904389,False,Reims,A
251,9837,1285784,Bradley Locko,53,0.005343198776245117,Miss,#000000,3904389,False,Reims,A
252,9837,786580,Marshall Munetsi,55,0.031153768301010132,Miss,#000000,3904389,False,Reims,A
253,9837,786580,Marshall Munetsi,56,0.01119205355644226,AttemptSaved,#000000,3904389,False,Reims,A
254,9837,289001,Yunis Abdelhamid,61,0.07602262496948242,Miss,#000000,3904389,False,Reims,A
255,9837,889521,Alexis Flips,79,0.013900220394134521,Miss,#000000,3904389,False,Reims,A
256,9837,709734,Mitchel van Bergen,80,0.14953792095184326,Miss,#000000,3904389,False,Reims,A
257,9837,982677,Folarin Balogun,84,0.1350800096988678,Goal,#000000,3904389,False,Reims,A
258,9837,289001,Yunis Abdelhamid,90,0.07373616099357605,AttemptSaved,#000000,3904389,False,Reims,A
259,9837,709734,Mitchel van Bergen,90,0.16382256150245667,AttemptSaved,#000000,3904389,False,Reims,A
